"recodedPP_ID";"PP_ID";"age";"sexe";"logindate";"location";"testProc"
"12990";"16752";"41";"M";"2008-11-13 16:21:12";"0";"web"
"12991";"16753";"59";"F";"2008-11-13 16:21:27";"0";"web"
"12992";"16754";"60";"M";"2008-11-13 16:22:39";"0";"web"
"12993";"16755";"23";"M";"2008-11-13 16:26:25";"0";"web"
"12994";"16756";"33";"F";"2008-11-13 16:27:26";"0";"web"
"12995";"16757";"65";"M";"2008-11-13 16:31:37";"0";"web"
"12996";"16760";"51";"M";"2008-11-13 16:35:29";"0";"web"
"12997";"16761";"59";"M";"2008-11-13 16:36:15";"0";"web"
"12998";"16762";"29";"F";"2008-11-13 16:36:22";"0";"web"
"12999";"16763";"43";"F";"2008-11-13 16:36:56";"0";"web"
"13000";"16764";"17";"F";"2008-11-13 16:39:25";"0";"web"
"13001";"16766";"42";"F";"2008-11-13 16:43:10";"0";"web"
"13002";"16768";"24";"F";"2008-11-13 16:45:01";"0";"web"
"13003";"16770";"11";"M";"2008-11-13 16:48:28";"0";"web"
"13004";"16771";"54";"M";"2008-11-13 16:48:38";"0";"web"
"13005";"16772";"24";"F";"2008-11-13 16:49:19";"0";"web"
"13006";"16774";"56";"F";"2008-11-13 16:51:40";"0";"web"
"13007";"16775";"26";"F";"2008-11-13 16:53:03";"0";"web"
"13008";"16777";"28";"M";"2008-11-13 16:55:02";"0";"web"
"13009";"16779";"20";"M";"2008-11-13 16:57:16";"0";"web"
"13010";"16780";"35";"M";"2008-11-13 16:59:06";"0";"web"
"13011";"16781";"44";"M";"2008-11-13 17:03:10";"0";"web"
"13012";"16782";"21";"F";"2008-11-13 17:04:21";"0";"web"
"13013";"16783";"48";"F";"2008-11-13 17:06:11";"0";"web"
"13014";"16787";"64";"F";"2008-11-13 17:17:08";"0";"web"
"13015";"16788";"69";"F";"2008-11-13 17:17:12";"0";"web"
"13016";"16793";"51";"M";"2008-11-13 17:21:57";"0";"web"
"13017";"16794";"56";"F";"2008-11-13 17:22:39";"0";"web"
"13018";"16795";"26";"F";"2008-11-13 17:22:52";"0";"web"
"13019";"16800";"50";"F";"2008-11-13 17:39:57";"0";"web"
"13020";"16805";"99";"X";"2008-11-13 17:50:06";"0";"web"
"13021";"16806";"63";"F";"2008-11-13 17:50:59";"0";"web"
"13022";"16807";"51";"F";"2008-11-13 17:51:33";"0";"web"
"13023";"16808";"34";"M";"2008-11-13 17:59:47";"0";"web"
"13024";"16811";"50";"M";"2008-11-13 18:13:30";"0";"web"
"13025";"16813";"42";"F";"2008-11-13 18:15:19";"0";"web"
"13026";"16814";"22";"M";"2008-11-13 18:16:50";"0";"web"
"13027";"16816";"25";"F";"2008-11-13 18:30:44";"0";"web"
"13028";"16819";"23";"F";"2008-11-13 18:32:08";"0";"web"
"13029";"16821";"23";"F";"2008-11-13 18:32:46";"0";"web"
"13030";"16823";"23";"F";"2008-11-13 18:33:43";"0";"web"
"13031";"16824";"31";"F";"2008-11-13 18:38:53";"0";"web"
"13032";"16825";"48";"F";"2008-11-13 18:40:33";"0";"web"
"13033";"16826";"53";"F";"2008-11-13 18:40:38";"0";"web"
"13034";"16828";"22";"F";"2008-11-13 18:51:46";"0";"web"
"13035";"16829";"39";"F";"2008-11-13 18:54:14";"0";"web"
"13036";"16830";"25";"M";"2008-11-13 18:54:27";"0";"web"
"13037";"16831";"58";"F";"2008-11-13 18:56:56";"0";"web"
"13038";"16832";"36";"M";"2008-11-13 18:58:14";"0";"web"
"13039";"16833";"57";"F";"2008-11-13 19:01:10";"0";"web"
"13040";"16834";"24";"F";"2008-11-13 19:04:14";"0";"web"
"13041";"16835";"54";"F";"2008-11-13 19:05:53";"0";"web"
"13042";"16837";"24";"M";"2008-11-13 19:07:22";"0";"web"
"13043";"16839";"47";"F";"2008-11-13 19:12:05";"0";"web"
"13044";"16840";"57";"F";"2008-11-13 19:13:52";"0";"web"
"13045";"16841";"23";"F";"2008-11-13 19:14:55";"0";"web"
"13046";"16842";"45";"F";"2008-11-13 19:16:43";"0";"web"
"13047";"16845";"49";"F";"2008-11-13 19:29:55";"0";"web"
"13048";"16846";"47";"F";"2008-11-13 19:30:10";"0";"web"
"13049";"16848";"57";"M";"2008-11-13 19:36:54";"0";"web"
"13050";"16851";"28";"M";"2008-11-13 19:39:41";"0";"web"
"13051";"16853";"32";"F";"2008-11-13 19:43:45";"0";"web"
"13052";"16854";"21";"F";"2008-11-13 19:44:20";"0";"web"
"13053";"16855";"48";"F";"2008-11-13 19:44:20";"0";"web"
"13054";"16856";"45";"F";"2008-11-13 19:44:23";"0";"web"
"13055";"16857";"37";"F";"2008-11-13 19:45:24";"0";"web"
"13056";"16858";"67";"F";"2008-11-13 19:49:30";"0";"web"
"13057";"16859";"39";"M";"2008-11-13 19:49:42";"0";"web"
"13058";"16861";"33";"M";"2008-11-13 19:50:32";"0";"web"
"13059";"16862";"48";"F";"2008-11-13 19:50:59";"0";"web"
"13060";"16863";"47";"F";"2008-11-13 19:52:27";"0";"web"
"13061";"16866";"31";"M";"2008-11-13 19:58:12";"0";"web"
"13062";"16867";"22";"F";"2008-11-13 20:01:51";"0";"web"
"13063";"16868";"51";"M";"2008-11-13 20:03:29";"0";"web"
"13064";"16869";"29";"F";"2008-11-13 20:05:47";"0";"web"
"13065";"16870";"32";"F";"2008-11-13 20:06:42";"0";"web"
"13066";"16871";"53";"M";"2008-11-13 20:09:48";"0";"web"
"13067";"16872";"31";"F";"2008-11-13 20:13:16";"0";"web"
"13068";"16875";"41";"F";"2008-11-13 20:19:25";"0";"web"
"13069";"16878";"48";"M";"2008-11-13 20:20:27";"0";"web"
"13070";"16879";"53";"F";"2008-11-13 20:25:36";"0";"web"
"13071";"16880";"43";"M";"2008-11-13 20:27:58";"0";"web"
"13072";"16881";"22";"F";"2008-11-13 20:30:58";"0";"web"
"13073";"16882";"33";"F";"2008-11-13 20:31:30";"0";"web"
"13074";"16883";"15";"M";"2008-11-13 20:33:53";"0";"web"
"13075";"16884";"65";"M";"2008-11-13 20:40:59";"0";"web"
"13076";"16885";"42";"M";"2008-11-13 20:43:24";"0";"web"
"13077";"16886";"35";"F";"2008-11-13 20:44:51";"0";"web"
"13078";"16888";"22";"F";"2008-11-13 20:45:34";"0";"web"
"13079";"16889";"71";"F";"2008-11-13 20:45:56";"0";"web"
"13080";"16892";"39";"M";"2008-11-13 20:49:08";"0";"web"
"13081";"16893";"99";"M";"2008-11-13 20:50:00";"0";"web"
"13082";"16895";"59";"M";"2008-11-13 20:52:08";"0";"web"
"13083";"16896";"48";"F";"2008-11-13 20:53:38";"0";"web"
"13084";"16898";"35";"F";"2008-11-13 20:57:10";"0";"web"
"13085";"16901";"57";"M";"2008-11-13 20:58:50";"0";"web"
"13086";"16902";"27";"F";"2008-11-13 21:04:08";"0";"web"
"13087";"16904";"49";"M";"2008-11-13 21:09:17";"0";"web"
"13088";"16905";"36";"F";"2008-11-13 21:10:46";"0";"web"
"13089";"16908";"42";"M";"2008-11-13 21:15:59";"0";"web"
"13090";"16909";"43";"X";"2008-11-13 21:16:34";"0";"web"
"13091";"16910";"36";"F";"2008-11-13 21:17:49";"0";"web"
"13092";"16912";"99";"X";"2008-11-13 21:19:37";"0";"web"
"13093";"16914";"44";"F";"2008-11-13 21:23:15";"0";"web"
"13094";"16915";"99";"X";"2008-11-13 21:26:30";"0";"web"
"13095";"16918";"25";"F";"2008-11-13 21:29:31";"0";"web"
"13096";"16920";"48";"F";"2008-11-13 21:33:43";"0";"web"
"13097";"16921";"58";"M";"2008-11-13 21:37:06";"0";"web"
"13098";"16922";"46";"F";"2008-11-13 21:37:17";"0";"web"
"13099";"16923";"58";"F";"2008-11-13 21:37:21";"0";"web"
"13100";"16925";"14";"F";"2008-11-13 21:44:39";"0";"web"
"13101";"16926";"59";"F";"2008-11-13 21:46:38";"0";"web"
"13102";"16928";"99";"X";"2008-11-13 21:50:23";"0";"web"
"13103";"16929";"34";"F";"2008-11-13 21:50:45";"0";"web"
"13104";"16931";"28";"F";"2008-11-13 21:52:25";"0";"web"
"13105";"16932";"24";"M";"2008-11-13 21:54:39";"0";"web"
"13106";"16933";"52";"F";"2008-11-13 21:55:15";"0";"web"
"13107";"16934";"41";"F";"2008-11-13 21:57:13";"0";"web"
"13108";"16935";"41";"M";"2008-11-13 21:57:37";"0";"web"
"13109";"16936";"35";"F";"2008-11-13 22:00:11";"0";"web"
"13110";"16938";"50";"F";"2008-11-13 22:03:52";"0";"web"
"13111";"16940";"22";"X";"2008-11-13 22:06:50";"0";"web"
"13112";"16941";"20";"F";"2008-11-13 22:08:01";"0";"web"
"13113";"16943";"58";"F";"2008-11-13 22:09:51";"0";"web"
"13114";"16945";"41";"F";"2008-11-13 22:14:12";"0";"web"
"13115";"16946";"53";"F";"2008-11-13 22:14:25";"0";"web"
"13116";"16947";"42";"M";"2008-11-13 22:15:20";"0";"web"
"13117";"16948";"61";"F";"2008-11-13 22:16:28";"0";"web"
"13118";"16949";"54";"F";"2008-11-13 22:16:41";"0";"web"
"13119";"16951";"44";"F";"2008-11-13 22:18:25";"0";"web"
"13120";"16953";"38";"F";"2008-11-13 22:19:51";"0";"web"
"13121";"16954";"62";"M";"2008-11-13 22:21:01";"0";"web"
"13122";"16955";"36";"F";"2008-11-13 22:21:20";"0";"web"
"13123";"16959";"62";"F";"2008-11-13 22:35:56";"0";"web"
"13124";"16960";"31";"M";"2008-11-13 22:37:10";"0";"web"
"13125";"16961";"58";"F";"2008-11-13 22:37:26";"0";"web"
"13126";"16962";"48";"F";"2008-11-13 22:39:32";"0";"web"
"13127";"16963";"64";"F";"2008-11-13 22:40:12";"0";"web"
"13128";"16964";"64";"F";"2008-11-13 22:44:10";"0";"web"
"13129";"16965";"28";"F";"2008-11-13 22:46:47";"0";"web"
"13130";"16966";"41";"F";"2008-11-13 22:46:51";"0";"web"
"13131";"16968";"45";"M";"2008-11-13 22:51:10";"0";"web"
"13132";"16969";"45";"F";"2008-11-13 22:54:12";"0";"web"
"13133";"16970";"38";"M";"2008-11-13 22:57:28";"0";"web"
"13134";"16971";"54";"F";"2008-11-13 23:09:20";"0";"web"
"13135";"16972";"69";"F";"2008-11-13 23:23:47";"0";"web"
"13136";"16973";"60";"M";"2008-11-13 23:26:35";"0";"web"
"13137";"16975";"47";"F";"2008-11-13 23:30:01";"0";"web"
"13138";"16976";"34";"F";"2008-11-13 23:32:36";"0";"web"
"13139";"16977";"51";"F";"2008-11-13 23:34:38";"0";"web"
"13140";"16978";"48";"F";"2008-11-13 23:40:55";"0";"web"
"13141";"16980";"60";"M";"2008-11-13 23:43:04";"0";"web"
"13142";"16981";"36";"F";"2008-11-13 23:47:53";"0";"web"
"13143";"16984";"63";"M";"2008-11-13 23:56:41";"0";"web"
"13144";"16988";"44";"F";"2008-11-14 00:05:51";"0";"web"
"13145";"16989";"36";"F";"2008-11-14 00:06:02";"0";"web"
"13146";"16990";"41";"M";"2008-11-14 00:06:27";"0";"web"
"13147";"16991";"63";"M";"2008-11-14 00:09:28";"0";"web"
"13148";"16995";"45";"M";"2008-11-14 00:26:07";"0";"web"
"13149";"16996";"54";"M";"2008-11-14 00:28:07";"0";"web"
"13150";"16997";"38";"F";"2008-11-14 00:37:38";"0";"web"
"13151";"16998";"56";"M";"2008-11-14 00:49:46";"0";"web"
"13152";"16999";"44";"F";"2008-11-14 01:07:50";"0";"web"
"13153";"17004";"33";"F";"2008-11-14 04:14:48";"0";"web"
"13154";"17005";"48";"M";"2008-11-14 06:31:05";"0";"web"
"13155";"17006";"23";"F";"2008-11-14 06:33:01";"0";"web"
"13156";"17008";"43";"F";"2008-11-14 07:08:01";"0";"web"
"13157";"17009";"24";"F";"2008-11-14 07:20:05";"0";"web"
"13158";"17010";"27";"F";"2008-11-14 07:22:07";"0";"web"
"13159";"17011";"47";"F";"2008-11-14 07:40:51";"0";"web"
"13160";"17013";"27";"F";"2008-11-14 07:51:51";"0";"web"
"13161";"17015";"43";"M";"2008-11-14 07:57:53";"0";"web"
"13162";"17016";"51";"F";"2008-11-14 08:00:08";"0";"web"
"13163";"17018";"45";"F";"2008-11-14 08:13:09";"0";"web"
"13164";"17021";"45";"F";"2008-11-14 08:22:02";"0";"web"
"13165";"17023";"44";"M";"2008-11-14 08:27:52";"0";"web"
"13166";"17024";"31";"F";"2008-11-14 08:28:09";"0";"web"
"13167";"17027";"61";"M";"2008-11-14 08:35:18";"0";"web"
"13168";"17028";"36";"F";"2008-11-14 08:35:23";"0";"web"
"13169";"17029";"49";"F";"2008-11-14 08:39:40";"0";"web"
"13170";"17030";"43";"F";"2008-11-14 08:41:39";"0";"web"
"13171";"17033";"42";"M";"2008-11-14 08:52:06";"0";"web"
"13172";"17035";"36";"F";"2008-11-14 08:58:35";"0";"web"
"13173";"17036";"48";"M";"2008-11-14 09:00:17";"0";"web"
"13174";"17037";"22";"M";"2008-11-14 09:01:53";"0";"web"
"13175";"17038";"40";"F";"2008-11-14 09:02:09";"0";"web"
"13176";"17039";"61";"F";"2008-11-14 09:03:00";"0";"web"
"13177";"17040";"52";"M";"2008-11-14 09:07:30";"0";"web"
"13178";"17041";"51";"F";"2008-11-14 09:07:50";"0";"web"
"13179";"17042";"67";"F";"2008-11-14 09:09:29";"0";"web"
"13180";"17043";"27";"F";"2008-11-14 09:10:07";"0";"web"
"13181";"17045";"51";"F";"2008-11-14 09:15:50";"0";"web"
"13182";"17046";"29";"F";"2008-11-14 09:17:18";"0";"web"
"13183";"17047";"34";"F";"2008-11-14 09:18:20";"0";"web"
"13184";"17050";"40";"M";"2008-11-14 09:19:44";"0";"web"
"13185";"17051";"31";"F";"2008-11-14 09:25:40";"0";"web"
"13186";"17052";"31";"F";"2008-11-14 09:27:12";"0";"web"
"13187";"17054";"62";"M";"2008-11-14 09:35:43";"0";"web"
"13188";"17056";"28";"F";"2008-11-14 09:37:05";"0";"web"
"13189";"17057";"63";"M";"2008-11-14 09:40:28";"0";"web"
"13190";"17058";"38";"F";"2008-11-14 09:41:43";"0";"web"
"13191";"17059";"48";"M";"2008-11-14 09:41:46";"0";"web"
"13192";"17060";"44";"M";"2008-11-14 09:41:59";"0";"web"
"13193";"17061";"47";"F";"2008-11-14 09:42:03";"0";"web"
"13194";"17063";"99";"X";"2008-11-14 09:44:09";"0";"web"
"13195";"17065";"26";"F";"2008-11-14 09:48:12";"0";"web"
"13196";"17066";"31";"F";"2008-11-14 09:52:32";"0";"web"
"13197";"17067";"29";"F";"2008-11-14 09:52:43";"0";"web"
"13198";"17068";"26";"M";"2008-11-14 09:53:35";"0";"web"
"13199";"17069";"44";"F";"2008-11-14 09:55:55";"0";"web"
"13200";"17070";"21";"F";"2008-11-14 09:56:49";"0";"web"
"13201";"17072";"35";"M";"2008-11-14 09:59:14";"0";"web"
"13202";"17075";"32";"F";"2008-11-14 10:03:42";"0";"web"
"13203";"17081";"66";"F";"2008-11-14 10:09:57";"0";"web"
"13204";"17085";"43";"M";"2008-11-14 10:12:53";"0";"web"
"13205";"17087";"55";"F";"2008-11-14 10:14:44";"0";"web"
"13206";"17088";"32";"F";"2008-11-14 10:15:51";"0";"web"
"13207";"17089";"23";"F";"2008-11-14 10:16:35";"0";"web"
"13208";"17090";"30";"F";"2008-11-14 10:16:44";"0";"web"
"13209";"17092";"62";"M";"2008-11-14 10:20:04";"0";"web"
"13210";"17094";"63";"F";"2008-11-14 10:20:59";"0";"web"
"13211";"17098";"35";"F";"2008-11-14 10:32:47";"0";"web"
"13212";"17100";"64";"M";"2008-11-14 10:36:04";"0";"web"
"13213";"17102";"43";"F";"2008-11-14 10:41:09";"0";"web"
"13214";"17103";"35";"F";"2008-11-14 10:43:09";"0";"web"
"13215";"17104";"71";"M";"2008-11-14 10:48:04";"0";"web"
"13216";"17105";"36";"M";"2008-11-14 10:49:18";"0";"web"
"13217";"17106";"43";"F";"2008-11-14 10:51:56";"0";"web"
"13218";"17107";"64";"M";"2008-11-14 10:56:51";"0";"web"
"13219";"17108";"63";"F";"2008-11-14 10:56:53";"0";"web"
"13220";"17110";"60";"M";"2008-11-14 10:57:49";"0";"web"
"13221";"17111";"38";"M";"2008-11-14 10:58:11";"0";"web"
"13222";"17112";"47";"M";"2008-11-14 11:09:08";"0";"web"
"13223";"17114";"62";"M";"2008-11-14 11:09:39";"0";"web"
"13224";"17115";"43";"F";"2008-11-14 11:10:21";"0";"web"
"13225";"17116";"20";"F";"2008-11-14 11:10:58";"0";"web"
"13226";"17117";"44";"F";"2008-11-14 11:11:59";"0";"web"
"13227";"17121";"40";"M";"2008-11-14 11:15:53";"0";"web"
"13228";"17122";"60";"F";"2008-11-14 11:16:32";"0";"web"
"13229";"17124";"39";"F";"2008-11-14 11:20:07";"0";"web"
"13230";"17125";"26";"F";"2008-11-14 11:20:15";"0";"web"
"13231";"17126";"38";"F";"2008-11-14 11:25:00";"0";"web"
"13232";"17127";"20";"F";"2008-11-14 11:26:40";"0";"web"
"13233";"17128";"33";"M";"2008-11-14 11:28:19";"0";"web"
"13234";"17129";"32";"F";"2008-11-14 11:29:00";"0";"web"
"13235";"17131";"29";"F";"2008-11-14 11:29:24";"0";"web"
"13236";"17132";"22";"F";"2008-11-14 11:31:19";"0";"web"
"13237";"17133";"70";"F";"2008-11-14 11:31:46";"0";"web"
"13238";"17134";"59";"M";"2008-11-14 11:32:42";"0";"web"
"13239";"17135";"51";"M";"2008-11-14 11:33:31";"0";"web"
"13240";"17137";"46";"F";"2008-11-14 11:38:43";"0";"web"
"13241";"17138";"37";"M";"2008-11-14 11:42:46";"0";"web"
"13242";"17140";"35";"M";"2008-11-14 11:47:14";"0";"web"
"13243";"17141";"55";"F";"2008-11-14 11:47:54";"0";"web"
"13244";"17142";"41";"M";"2008-11-14 11:53:23";"0";"web"
"13245";"17144";"45";"F";"2008-11-14 11:55:55";"0";"web"
"13246";"17145";"47";"F";"2008-11-14 11:59:46";"0";"web"
"13247";"17148";"52";"F";"2008-11-14 12:02:49";"0";"web"
"13248";"17150";"99";"X";"2008-11-14 12:07:24";"0";"web"
"13249";"17152";"40";"F";"2008-11-14 12:08:53";"0";"web"
"13250";"17153";"30";"F";"2008-11-14 12:11:07";"0";"web"
"13251";"17154";"26";"F";"2008-11-14 12:11:34";"0";"web"
"13252";"17156";"49";"M";"2008-11-14 12:22:03";"0";"web"
"13253";"17157";"34";"F";"2008-11-14 12:22:59";"0";"web"
"13254";"17158";"45";"M";"2008-11-14 12:25:29";"0";"web"
"13255";"17161";"57";"F";"2008-11-14 12:29:05";"0";"web"
"13256";"17162";"38";"F";"2008-11-14 12:29:36";"0";"web"
"13257";"17164";"99";"M";"2008-11-14 12:31:15";"0";"web"
"13258";"17165";"44";"F";"2008-11-14 12:35:27";"0";"web"
"13259";"17167";"32";"F";"2008-11-14 12:36:28";"0";"web"
"13260";"17168";"56";"F";"2008-11-14 12:38:06";"0";"web"
"13261";"17170";"42";"M";"2008-11-14 12:43:12";"0";"web"
"13262";"17171";"60";"F";"2008-11-14 12:48:37";"0";"web"
"13263";"17174";"33";"F";"2008-11-14 12:54:16";"0";"web"
"13264";"17177";"35";"M";"2008-11-14 13:00:22";"0";"web"
"13265";"17178";"36";"F";"2008-11-14 13:00:26";"0";"web"
"13266";"17180";"34";"M";"2008-11-14 13:01:45";"0";"web"
"13267";"17181";"61";"M";"2008-11-14 13:06:28";"0";"web"
"13268";"17182";"43";"F";"2008-11-14 13:07:25";"0";"web"
"13269";"17183";"40";"F";"2008-11-14 13:07:43";"0";"web"
"13270";"17184";"28";"F";"2008-11-14 13:08:29";"0";"web"
"13271";"17186";"66";"M";"2008-11-14 13:11:17";"0";"web"
"13272";"17187";"47";"F";"2008-11-14 13:15:45";"0";"web"
"13273";"17190";"35";"F";"2008-11-14 13:24:57";"0";"web"
"13274";"17192";"45";"F";"2008-11-14 13:27:09";"0";"web"
"13275";"17193";"32";"F";"2008-11-14 13:28:11";"0";"web"
"13276";"17194";"39";"F";"2008-11-14 13:30:38";"0";"web"
"13277";"17195";"33";"F";"2008-11-14 13:30:40";"0";"web"
"13278";"17196";"44";"F";"2008-11-14 13:33:37";"0";"web"
"13279";"17197";"41";"F";"2008-11-14 13:35:42";"0";"web"
"13280";"17198";"57";"F";"2008-11-14 13:39:33";"0";"web"
"13281";"17199";"75";"M";"2008-11-14 13:42:39";"0";"web"
"13282";"17200";"18";"F";"2008-11-14 13:43:21";"0";"web"
"13283";"17201";"48";"M";"2008-11-14 13:43:27";"0";"web"
"13284";"17207";"62";"F";"2008-11-14 13:48:07";"0";"web"
"13285";"17209";"38";"F";"2008-11-14 13:50:08";"0";"web"
"13286";"17210";"58";"M";"2008-11-14 13:50:33";"0";"web"
"13287";"17211";"29";"M";"2008-11-14 13:50:42";"0";"web"
"13288";"17212";"61";"M";"2008-11-14 13:52:52";"0";"web"
"13289";"17213";"37";"F";"2008-11-14 13:53:17";"0";"web"
"13290";"17215";"58";"F";"2008-11-14 13:58:14";"0";"web"
"13291";"17216";"55";"F";"2008-11-14 13:59:12";"0";"web"
"13292";"17217";"53";"F";"2008-11-14 14:03:02";"0";"web"
"13293";"17218";"26";"F";"2008-11-14 14:04:14";"0";"web"
"13294";"17219";"57";"F";"2008-11-14 14:06:08";"0";"web"
"13295";"17220";"28";"F";"2008-11-14 14:06:52";"0";"web"
"13296";"17221";"28";"F";"2008-11-14 14:07:24";"0";"web"
"13297";"17222";"68";"F";"2008-11-14 14:11:11";"0";"web"
"13298";"17223";"30";"F";"2008-11-14 14:11:58";"0";"web"
"13299";"17224";"45";"X";"2008-11-14 14:12:03";"0";"web"
"13300";"17225";"56";"F";"2008-11-14 14:12:26";"0";"web"
"13301";"17226";"39";"M";"2008-11-14 14:13:25";"0";"web"
"13302";"17229";"23";"M";"2008-11-14 14:17:28";"0";"web"
"13303";"17232";"49";"F";"2008-11-14 14:28:02";"0";"web"
"13304";"17233";"57";"F";"2008-11-14 14:31:37";"0";"web"
"13305";"17234";"24";"M";"2008-11-14 14:32:22";"0";"web"
"13306";"17236";"27";"F";"2008-11-14 14:36:02";"0";"web"
"13307";"17237";"29";"M";"2008-11-14 14:38:55";"0";"web"
"13308";"17238";"37";"M";"2008-11-14 14:41:41";"0";"web"
"13309";"17239";"54";"F";"2008-11-14 14:42:51";"0";"web"
"13310";"17240";"41";"M";"2008-11-14 14:46:27";"0";"web"
"13311";"17241";"21";"F";"2008-11-14 14:51:02";"0";"web"
"13312";"17242";"71";"F";"2008-11-14 14:53:48";"0";"web"
"13313";"17248";"60";"M";"2008-11-14 14:59:58";"0";"web"
"13314";"17249";"41";"M";"2008-11-14 15:01:25";"0";"web"
"13315";"17250";"56";"F";"2008-11-14 15:04:47";"0";"web"
"13316";"17251";"20";"M";"2008-11-14 15:10:45";"0";"web"
"13317";"17252";"99";"M";"2008-11-14 15:12:15";"0";"web"
"13318";"17253";"42";"F";"2008-11-14 15:17:11";"0";"web"
"13319";"17254";"64";"F";"2008-11-14 15:24:21";"0";"web"
"13320";"17255";"22";"F";"2008-11-14 15:24:43";"0";"web"
"13321";"17256";"20";"F";"2008-11-14 15:25:39";"0";"web"
"13322";"17257";"69";"M";"2008-11-14 15:27:07";"0";"web"
"13323";"17258";"33";"M";"2008-11-14 15:28:46";"0";"web"
"13324";"17259";"99";"X";"2008-11-14 15:29:19";"0";"web"
"13325";"17260";"23";"F";"2008-11-14 15:30:37";"0";"web"
"13326";"17263";"36";"F";"2008-11-14 15:35:23";"0";"web"
"13327";"17264";"45";"F";"2008-11-14 15:35:35";"0";"web"
"13328";"17265";"69";"F";"2008-11-14 15:40:38";"0";"web"
"13329";"17266";"58";"F";"2008-11-14 15:43:52";"0";"web"
"13330";"17270";"40";"M";"2008-11-14 15:46:00";"0";"web"
"13331";"17271";"53";"F";"2008-11-14 15:49:45";"0";"web"
"13332";"17274";"56";"F";"2008-11-14 15:55:16";"0";"web"
"13333";"17275";"44";"F";"2008-11-14 15:56:36";"0";"web"
"13334";"17276";"45";"F";"2008-11-14 15:57:26";"0";"web"
"13335";"17278";"61";"F";"2008-11-14 15:59:21";"0";"web"
"13336";"17279";"99";"X";"2008-11-14 16:00:07";"0";"web"
"13337";"17280";"37";"F";"2008-11-14 16:00:19";"0";"web"
"13338";"17283";"37";"F";"2008-11-14 16:04:24";"0";"web"
"13339";"17284";"63";"F";"2008-11-14 16:07:00";"0";"web"
"13340";"17285";"29";"F";"2008-11-14 16:07:25";"0";"web"
"13341";"17286";"57";"F";"2008-11-14 16:07:27";"0";"web"
"13342";"17287";"30";"F";"2008-11-14 16:09:58";"0";"web"
"13343";"17288";"60";"F";"2008-11-14 16:11:26";"0";"web"
"13344";"17289";"59";"M";"2008-11-14 16:12:30";"0";"web"
"13345";"17290";"61";"M";"2008-11-14 16:13:05";"0";"web"
"13346";"17294";"42";"F";"2008-11-14 16:19:28";"0";"web"
"13347";"17296";"45";"M";"2008-11-14 16:25:09";"0";"web"
"13348";"17297";"31";"F";"2008-11-14 16:30:03";"0";"web"
"13349";"17298";"49";"M";"2008-11-14 16:30:21";"0";"web"
"13350";"17299";"28";"M";"2008-11-14 16:34:58";"0";"web"
"13351";"17300";"36";"M";"2008-11-14 16:37:12";"0";"web"
"13352";"17302";"35";"M";"2008-11-14 16:37:41";"0";"web"
"13353";"17303";"25";"X";"2008-11-14 16:38:04";"0";"web"
"13354";"17304";"65";"M";"2008-11-14 16:44:59";"0";"web"
"13355";"17306";"63";"F";"2008-11-14 16:45:58";"0";"web"
"13356";"17307";"41";"F";"2008-11-14 16:46:28";"0";"web"
"13357";"17308";"54";"F";"2008-11-14 16:46:36";"0";"web"
"13358";"17309";"62";"F";"2008-11-14 16:47:12";"0";"web"
"13359";"17310";"55";"F";"2008-11-14 16:47:37";"0";"web"
"13360";"17312";"43";"F";"2008-11-14 16:52:57";"0";"web"
"13361";"17314";"64";"M";"2008-11-14 16:54:06";"0";"web"
"13362";"17316";"29";"F";"2008-11-14 16:55:39";"0";"web"
"13363";"17317";"70";"F";"2008-11-14 16:55:52";"0";"web"
"13364";"17318";"48";"F";"2008-11-14 16:56:20";"0";"web"
"13365";"17319";"16";"F";"2008-11-14 17:00:23";"0";"web"
"13366";"17320";"55";"F";"2008-11-14 17:01:03";"0";"web"
"13367";"17321";"67";"M";"2008-11-14 17:04:22";"0";"web"
"13368";"17323";"52";"F";"2008-11-14 17:09:42";"0";"web"
"13369";"17324";"62";"F";"2008-11-14 17:09:45";"0";"web"
"13370";"17325";"20";"F";"2008-11-14 17:12:58";"0";"web"
"13371";"17326";"57";"F";"2008-11-14 17:14:29";"0";"web"
"13372";"17327";"27";"F";"2008-11-14 17:15:27";"0";"web"
"13373";"17328";"23";"F";"2008-11-14 17:16:17";"0";"web"
"13374";"17330";"46";"F";"2008-11-14 17:19:20";"0";"web"
"13375";"17333";"52";"F";"2008-11-14 17:29:17";"0";"web"
"13376";"17334";"20";"F";"2008-11-14 17:32:03";"0";"web"
"13377";"17339";"47";"F";"2008-11-14 17:37:18";"0";"web"
"13378";"17340";"61";"F";"2008-11-14 17:40:55";"0";"web"
"13379";"17341";"41";"F";"2008-11-14 17:48:47";"0";"web"
"13380";"17345";"72";"M";"2008-11-14 17:54:40";"0";"web"
"13381";"17346";"50";"F";"2008-11-14 17:55:49";"0";"web"
"13382";"17347";"51";"M";"2008-11-14 17:58:20";"0";"web"
"13383";"17348";"47";"F";"2008-11-14 17:58:42";"0";"web"
"13384";"17349";"31";"M";"2008-11-14 17:59:02";"0";"web"
"13385";"17350";"32";"F";"2008-11-14 18:02:00";"0";"web"
"13386";"17351";"49";"F";"2008-11-14 18:02:34";"0";"web"
"13387";"17354";"33";"F";"2008-11-14 18:10:51";"0";"web"
